,t,x,y,z,d,vx,vy,vz,v,e,ev
0,0.0,9.0,0.0,0.0,9.0,0.0,1.0471777735812497,0.0,1.0471777735812497,0.0,1.2566133282974998
1,1.000100010001,8.939135357112521,1.0449206033095593,8.270624038837386e-24,9.0,-0.12157973677143119,1.0400959845558355,1.6375894752904424e-23,1.0471777735812497,0.0,1.2566133282974998
2,2.000200020002,8.757364651728707,2.0757081578710728,3.247013516508278e-23,9.0,-0.24151504970709636,1.0189464020484895,3.1897831029502424e-23,1.0471777735812497,0.0,1.2566133282974998
3,3.0003000300030003,8.457146419197583,3.0784207711509306,7.187770901140791e-23,9.0,-0.35818375658667845,0.984015084233996,4.683552520466991e-23,1.0471777735812497,0.0,1.2566133282974998
4,4.000400040004,8.042541254077218,4.039496277565565,1.260512488611449e-22,9.0,-0.4700078575923173,0.9357744938199926,6.147569284988589e-23,1.0471777735812497,0.0,1.2566133282974998
5,5.000500050005,7.519156888659689,4.945935673229237,1.948412809308131e-22,9.0,-0.5754748785075859,0.8748771077638633,7.611563067093047e-23,1.0471777735812497,0.0,1.2566133282974998
6,6.0006000600060005,6.894072345721447,5.785478933671678,2.783977831978807e-22,9.0,-0.6731583276515036,0.8021465922111832,9.105547769804209e-23,1.0471777735812497,0.0,1.2566133282974998
7,7.000700070007,6.175742191369253,6.546770836507238,3.77168552298588e-22,9.0,-0.7617369898578119,0.7185666620188715,1.0658900942253082e-22,1.0471777735812497,0.0,1.2566133282974998
8,8.000800080008,5.3738821830075425,7.21951454622498,4.91887582805538e-22,9.0,-0.8400127965392581,0.6252677755433094,1.2299285883413793e-22,1.0471777735812497,0.0,1.2566133282974998
9,9.000900090009,4.49933785909291,7.79461088379229,6.235518701524416e-22,9.0,-0.9069270301357543,0.5235118446527489,1.4051415508013278e-22,1.0471777735812497,0.0,1.2566133282974998
10,10.00100010001,3.5639378480618773,8.264281397384291,7.733851167422814e-22,8.999999999999998,-0.961574643773536,0.41467516676837635,1.59356738384781e-22,1.0471777735812497,0.0,1.2566133282974998
11,11.001100110011,2.580333880498519,8.622173569648865,9.427870964258881e-22,9.0,-1.0032165024551107,0.30022980978630065,1.7966635715176483e-22,1.04717777358125,0.0,1.2566133282974998
12,12.001200120012001,1.5618296684536035,8.863446738528872,1.1332679935807019e-21,9.0,-1.0312893802120728,0.18172370165826512,2.01515573933831e-22,1.04717777358125,0.0,1.2566133282974998
13,13.001300130013,0.5222009664039119,8.9848375695216,1.3463679402462671e-21,9.0,-1.045413578004533,0.06075969392898066,2.2488947080546164e-22,1.0471777735812497,0.0,1.2566133282974998
