,d,v,x,y
star1,8.999999999999883,1.04717777358125,-8.941419674992252,-1.0251898339621468
star2,9.000000000000114,1.04717777358125,8.941419674992483,1.0251898339621703
asteroid1,620.3413885043136,0.4778588639723211,173.45507883238255,595.2784054511902
asteroid2,388.29887582388056,0.09489882514869852,-191.24244080814498,260.2839726391178
asteroid3,8.635608820410903,7.23253508650488,8.576765375838907,0.9197058177844174
